C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16
1.428547,0.312681,-0.828991,0.769628,0.223354,-0.112332,0.426487,-1.593351,-0.957917,0.661245,0.362717,-0.945708,0.312239,-0.321630,0.684228,-0.178105,1
1.139767,-0.447770,-0.993234,-1.540857,-1.404979,-0.542153,-0.503586,1.048879,-0.446927,0.508597,-0.999252,-0.835620,1.327486,1.082441,0.032988,1.948356,0
0.170628,0.243513,-0.347764,2.232755,4.213897,-1.245505,-0.066808,-1.066975,0.296337,-0.867166,-0.030878,0.251814,-0.659701,0.277097,-0.566411,1.277050,1
-1.083675,0.357744,-1.396606,1.155278,0.935063,1.840034,0.420848,-1.075873,-1.054334,2.289579,1.080830,-0.024423,-0.926372,0.369565,-1.446241,-0.570023,1
-0.168135,-0.647527,0.946638,-0.940849,1.152474,0.890163,-1.042691,1.069066,0.130992,1.352427,0.038386,1.107329,0.710354,-1.415482,0.921914,0.471546,1
-0.304334,-0.152934,0.893267,-0.541374,-0.517216,0.455799,-0.168309,0.112197,-1.129822,-0.663758,-0.737163,-0.552154,-0.536471,-0.507056,-0.092562,-0.639700,0
0.947007,-0.725601,0.603658,-1.216651,0.889850,-0.525287,-1.128754,0.051315,-0.019003,-0.751773,0.604692,0.993128,-0.533351,1.094392,-0.634479,-1.106685,1
0.184566,-0.544662,-0.379656,-0.761072,1.044376,0.591926,-0.884456,0.615348,-0.270879,0.241551,-1.958708,-0.824334,-0.782823,-0.659677,0.029517,-1.104678,1
0.329915,0.033585,0.522045,-0.619201,-1.711988,0.009695,0.217240,-0.484590,1.326330,0.805408,-1.172478,0.337361,-1.791476,1.025544,1.050662,0.812512,0
1.364541,-0.571935,1.485290,-0.553988,1.703127,-0.807985,-0.988632,1.799245,-1.290348,0.245570,0.122323,-0.106085,2.146560,0.178722,-0.734108,-0.995942,1
-1.251792,-0.905308,-1.055005,-2.067503,-0.248952,-0.288935,-1.274087,0.122163,-1.034306,-0.326206,0.331333,0.429152,0.449206,1.083073,0.864901,1.572584,1
-0.454867,-0.715191,-0.145994,-1.490574,0.156400,-0.328025,-1.041392,1.429006,0.765595,0.806576,1.206923,-0.829619,0.469433,0.325656,-1.086567,-0.074272,1
0.565478,0.222898,-0.637540,0.782295,0.737142,-0.563758,0.246955,0.891205,-0.233028,0.788882,-0.731074,0.140846,-0.792111,1.659269,0.283379,1.587811,1
-0.080466,0.034474,1.807077,-1.264665,-3.313237,-0.757369,0.376641,-0.211479,0.011812,-0.673886,0.136772,-0.392322,-1.256536,0.434122,-0.248423,-2.579741,0
1.521819,0.592432,0.137716,1.460712,0.429399,-0.501351,0.807444,1.198678,-0.237468,0.483026,-1.281980,-0.480746,0.376360,0.427972,-0.934561,-0.671995,0
-0.759811,0.385574,0.680377,1.572487,1.817431,1.623743,0.373634,-0.207762,0.367938,0.152973,-0.637676,-0.171846,-0.757151,-0.889767,0.914380,-0.701316,1
-1.224630,0.370646,0.098577,1.467188,1.637200,1.173311,0.370019,-1.867675,-1.179215,0.657371,-0.420333,-2.005169,1.374999,0.557338,0.031218,0.334584,1
0.556538,0.314415,-0.161352,1.123215,1.088590,0.404384,0.343532,1.920962,-0.685166,0.447384,1.139137,0.276484,0.542043,-0.400443,-0.248539,-0.289526,1
0.359889,-0.617607,1.643672,-0.620898,1.783058,1.009911,-1.062043,-1.100928,-0.713081,0.675839,2.955646,-0.157795,-0.862203,0.149076,-0.487240,0.064784,1
0.575215,0.177404,0.823769,0.720215,0.828062,-0.626465,0.172715,-1.402981,-0.515020,-1.095619,0.182035,0.107856,0.617324,-0.883710,-2.303248,2.022890,0
-1.143671,0.484458,-0.365711,0.302984,-1.853888,0.794412,0.878034,0.720499,-1.487651,-0.689261,2.393447,-1.055641,0.330472,0.445430,-1.508304,1.150350,0
-0.961550,-0.388301,-0.374737,0.160539,2.483642,-1.195171,-0.802285,1.230778,-0.123206,2.434244,-0.832425,0.120767,0.429411,0.137724,-0.415738,-1.154698,1
1.254914,0.597686,0.432612,1.339423,0.101171,0.652215,0.847395,-0.702160,0.129168,0.071087,1.013084,1.107210,-1.646172,-1.649089,-0.807308,0.911095,0
0.747040,0.450881,1.072751,0.864490,-0.284647,3.078217,0.674902,-0.993046,-0.713076,-0.354334,-0.059128,-0.775762,-1.590458,-0.238132,-0.021956,1.276787,0
-1.347992,-0.637965,1.113979,-0.792489,1.468042,1.860961,-1.060137,-0.375853,0.484327,-0.357881,1.520482,-0.332735,-0.128410,-0.496405,-0.110606,0.994836,1
-0.020390,0.509661,-0.652325,0.883035,-0.554639,-0.254529,0.785885,-0.064616,-0.467119,-0.585759,1.192741,-1.110347,-0.240551,0.495397,0.118557,-0.123954,0
-2.279677,-0.053576,-0.568484,0.376920,1.220160,-1.954197,-0.197348,1.550570,-0.427762,1.565207,-0.743627,-0.114433,0.160861,-1.097457,1.992119,0.112115,0
-1.499550,-0.794796,-0.383652,-1.747769,-0.051976,1.666649,-1.135008,-0.814639,1.292022,1.065451,-0.462588,-1.070680,0.869849,-1.199491,-0.825303,-0.120894,1
-1.501822,-0.427160,1.984073,-0.882425,0.112818,-2.081303,-0.623905,0.383718,-3.084451,-0.099093,-0.032657,-0.332643,-0.297739,-0.388625,0.542876,0.936451,0
-0.204802,-0.656895,-0.032354,-1.086653,0.842188,1.203864,-1.025489,-0.136992,1.348570,-0.644866,0.611492,0.489537,1.319781,-0.118377,2.430317,1.182095,1
1.361517,-0.045098,-0.422420,0.150090,0.613568,1.476850,-0.125285,0.370264,0.187975,-1.186936,-0.216681,-0.182841,-1.318689,-0.685911,-2.789714,-0.162444,0
-0.286670,-0.236647,-0.166897,-0.703610,-0.468646,0.856198,-0.293193,0.741037,0.878146,0.749334,-0.252450,-0.925085,0.202489,0.190391,-0.106801,-0.066998,1
1.661798,-0.152048,0.293859,0.068342,0.986081,1.778769,-0.315491,0.372701,-0.069425,1.324533,-1.473652,-0.761039,-1.907831,0.380555,0.015228,-0.007012,0
-0.644076,0.100937,0.772551,-0.113693,-0.823599,-2.193718,0.226127,-1.185021,0.106536,-1.001425,1.518615,0.917735,-0.747389,-0.307613,0.607772,0.325013,0
-1.808779,0.416978,-0.124641,0.566264,-0.840087,0.787336,0.681118,0.664787,1.043286,-0.042186,0.175624,1.182280,0.603657,0.634134,-1.453083,0.072711,0
1.636867,-0.335871,0.318414,-0.599012,0.323254,1.330737,-0.513732,-0.440350,-1.096051,-0.895534,-0.782039,0.813961,-0.920200,-0.911119,-0.535327,2.578926,0
-0.184481,0.015306,0.436367,-0.270056,-0.750198,0.729057,0.096040,1.601185,-0.146529,0.032132,1.216066,-0.960179,1.557196,-0.005167,-0.787203,-0.569997,0
0.933365,0.997157,0.946744,1.232125,-2.310813,-2.376378,1.658627,-1.019312,-0.564744,-1.899432,1.343990,-0.639876,-0.292855,0.357422,0.966262,-0.015517,0
-0.902413,0.669212,-0.131400,0.809605,-1.593618,0.536781,1.117363,-0.214581,0.956078,0.730760,-0.050856,1.287983,1.155738,-0.363709,1.713091,1.864368,0
1.725002,-0.760462,-0.738940,-1.424918,0.562061,-1.144714,-1.146394,-2.281874,-0.205873,-0.277334,1.101089,-0.424599,1.596354,0.408440,1.701862,0.575056,1
0.411725,-0.923223,0.305989,-2.236502,-0.570677,0.095379,-1.268016,-0.121508,-0.199069,0.448057,0.881007,0.103399,-1.369043,0.740435,0.688938,-0.101302,1
0.319293,-0.343846,1.187597,-0.653623,0.231037,1.455568,-0.516066,-1.788289,-0.063968,-0.230339,0.914508,0.402911,0.684440,0.520142,0.655547,0.075944,0
-1.271292,-0.648436,1.046998,-1.206986,0.499104,-0.103244,-0.979474,-1.594613,1.135704,1.180223,-1.260632,0.083659,1.303348,0.662245,0.420090,1.105482,1
0.632891,0.873899,-1.282867,0.676301,-3.023232,-2.544667,1.552164,0.125751,-2.022477,0.483128,0.617821,0.164639,2.208857,-0.829831,-1.128310,0.023545,0
-1.178976,-0.372235,0.817427,0.002193,2.005664,0.138758,-0.732037,-0.511641,0.909197,-0.203506,-0.813875,-1.728264,0.161478,-0.807755,0.368668,-1.048400,1
-1.350464,-0.374189,-0.703902,-1.257171,-1.098713,0.277546,-0.428278,-0.624907,-0.732661,-0.861921,1.735285,-0.546070,-1.439923,0.937341,-1.079414,1.829788,0
-1.155103,-0.322203,1.519591,-1.150800,-1.114969,-0.071561,-0.352098,-0.295386,-1.099609,0.438577,-0.028001,-0.611119,-0.321422,1.790665,-0.843428,-1.221567,0
-1.094313,-0.540141,1.670564,-0.394207,1.927479,0.776039,-0.965179,0.551959,-0.266868,0.735843,-0.946670,-2.465863,0.082671,0.495977,1.735880,-1.116299,1
-1.227460,0.338235,-2.145631,-0.462464,-2.961381,-0.804520,0.777642,0.523651,0.671706,1.877557,0.805955,-0.772116,-0.086044,1.618756,0.910271,-0.724215,1
-0.805921,0.481647,-0.854200,0.766665,-0.691929,0.784957,0.759256,-1.797311,0.714402,-1.129902,-0.404529,-0.462749,1.036830,0.430045,-0.100684,1.177217,0
-0.518670,-0.265874,0.554756,-0.565058,0.031101,-0.985680,-0.384470,-1.076436,-0.769957,0.915649,1.183401,1.202955,0.540453,-0.007598,-0.034982,-0.278535,0
-1.977424,-0.282686,-1.001139,-0.449205,0.407986,1.012517,-0.445804,0.980760,-0.108359,-1.093910,0.321937,-0.332122,-0.015300,-1.078058,1.441256,0.261796,0
-0.033419,-0.527521,-0.056022,-0.794881,0.868649,-1.924941,-0.842515,-1.043801,-0.141468,-0.455935,0.044339,0.289948,-0.095670,0.437255,-0.490814,-2.057337,0
2.491193,0.537652,0.394265,0.668736,-1.235091,0.889772,0.893234,0.486547,0.677228,-0.897832,-0.766907,-0.354786,1.906197,-0.724198,1.240623,0.223970,0
-0.861976,-0.763886,-0.577143,-1.177552,1.192287,0.189032,-1.213541,1.383387,-0.005565,-1.275672,1.063228,1.328256,0.544796,0.530746,-0.666884,2.134589,1
-1.406976,0.560980,0.539409,0.933314,-0.706046,1.324691,0.874454,0.015881,-1.356443,0.496010,-1.208230,-2.134826,1.487850,1.654095,-0.970667,-1.043987,0
-0.508832,1.124460,-0.547739,1.506071,-2.317316,0.850184,1.841887,-0.240315,-0.343423,-1.434399,0.638045,0.590876,0.562651,-2.297015,-0.337256,0.604527,0
-1.367655,-0.641479,0.303556,-1.130634,0.650566,2.033624,-0.984451,1.726066,1.496201,1.576841,-0.241242,-0.792069,-0.406305,0.919147,-0.259629,-1.669023,1
0.565166,-0.376865,-0.636925,-1.225148,-1.005131,-0.342604,-0.441357,-0.553202,0.242879,-0.170358,-1.302234,-0.086190,0.015400,1.558350,0.781543,0.876440,0
-0.213526,-0.053141,-0.633343,-1.171095,-2.610995,1.096335,0.181608,1.245159,0.300473,-0.996518,1.167551,0.405543,0.817564,-0.649760,-0.194365,1.391173,0
-0.009605,0.194274,-1.416025,1.844575,3.518373,-1.110575,-0.068757,0.419631,-1.200161,1.734248,0.580390,-0.188328,1.060177,-0.258851,0.235866,0.071970,1
-0.057727,-0.534473,0.010692,-0.227924,2.308300,-0.862256,-0.994655,-0.594229,-0.539424,-0.015743,-0.360680,1.128113,-1.731246,-1.779158,-0.444710,-0.022700,1
-0.939659,-0.217266,-0.391823,-0.840717,-0.911906,-0.854116,-0.221618,-0.311011,1.950555,0.189568,0.598788,-0.328790,0.636997,1.165717,0.195264,-0.149437,0
-0.917112,0.323445,0.408263,0.456626,-0.608657,2.529116,0.524091,-0.266829,0.707612,-0.442349,1.341867,-0.477866,-2.607800,-0.900813,-0.406654,-0.082927,1
-1.607188,-0.473611,-0.886258,-1.111049,-0.203044,-1.212016,-0.659349,0.282466,3.151913,0.626880,-0.507981,1.116146,-1.943322,-0.139366,-0.472593,0.708887,0
-0.879700,0.042146,0.527030,-0.289772,-0.943191,-1.001478,0.153601,0.772746,0.553487,0.276919,1.644322,-0.564835,0.010833,0.345053,-0.856093,0.576580,0
-0.429633,0.900303,-0.033604,1.528853,-1.056437,2.377016,1.395817,-1.066675,-0.662205,0.475793,0.203511,1.501621,-0.345917,0.882784,0.519277,0.789066,0
0.643264,0.241688,1.606708,1.258057,1.812909,0.316716,0.167676,0.125702,-0.688981,0.224091,-1.737630,0.098110,1.487921,0.677861,1.530924,-1.041533,1
-1.451960,-0.675912,0.285424,-1.367073,0.250797,0.654353,-0.994369,-2.042509,-0.153188,-0.899235,-0.859170,-0.622763,0.724809,-0.924330,-0.740797,0.294149,1
-0.376192,1.863946,0.015716,2.860731,-2.940433,0.052551,2.964219,-0.074864,-0.328270,-1.106900,0.633664,-0.260374,0.043724,0.283370,-1.042508,0.270031,0
-0.489721,0.031820,0.218118,0.228167,0.393355,2.022836,0.006801,0.859717,2.582506,-0.272210,-0.095233,1.117771,0.071812,0.621432,-0.085753,-0.473146,0
-1.502909,-0.098276,1.341214,-1.730085,-3.751051,-0.792639,0.229445,-0.949695,-1.823087,-0.312541,0.281716,2.321057,0.567365,-1.506642,0.613922,-1.883970,0
-0.292629,-0.649332,-0.454666,-0.864867,1.350106,0.043638,-1.064797,0.066874,1.073395,0.032639,0.787601,0.716986,2.168271,1.267448,-1.954856,-1.115189,1
-0.687658,-0.720596,-0.188368,-1.534511,0.076774,0.464113,-1.041283,1.535469,-0.059892,-2.533858,-0.545019,-0.276920,-1.770633,0.476396,-0.918614,0.304811,1
-0.034595,0.363379,-0.897386,1.199053,1.013053,-0.458457,0.421230,-1.145949,-1.939321,-0.027035,0.834852,0.481626,1.223920,2.200263,-0.374204,0.286853,1
0.255819,-0.676364,1.041739,-0.998758,1.164207,1.308490,-1.085218,-0.130257,-0.610282,-0.148659,-1.978094,0.879196,-1.343333,0.034119,0.262313,-0.108363,1
0.380503,0.281914,-1.975128,0.992919,0.940971,0.885083,0.311485,1.737072,0.057682,0.349957,-0.336580,-0.832643,-0.155620,-0.229496,-0.212152,0.689743,1
-0.339343,-0.731114,0.240605,-1.353200,0.581739,2.674866,-1.106237,0.082336,0.419350,-0.667204,-0.637706,0.559120,0.189225,0.647649,-1.153081,-0.567695,1
-0.122041,0.237270,2.478346,1.536353,2.524983,0.814036,0.091019,0.975275,-0.185705,0.621658,0.390268,-1.088967,-0.305803,-0.929877,-0.188725,0.532376,1
1.202740,-0.016617,1.090604,-0.777002,-1.832524,-0.988500,0.157128,1.502965,0.961757,-0.550147,-1.583635,-1.464362,-0.820650,-0.709257,0.633654,-0.137212,0
-0.296003,-0.454021,-0.813299,-0.185212,1.981625,0.164213,-0.846985,-0.645326,0.517290,0.957353,-2.289756,-0.453696,-1.065230,-0.566045,-2.070071,-1.104178,1
-1.052074,-0.090141,0.967196,-1.149956,-2.359888,0.604081,0.103735,0.105530,-0.995942,-0.539619,0.308624,-0.056689,-0.324293,-2.470429,-2.635560,0.591416,1
1.551328,-0.431978,-2.197184,-0.735894,0.501132,-1.182085,-0.669163,1.638593,0.681991,0.611359,0.944967,-0.971804,-1.418785,1.591579,0.678185,-0.368999,0
-1.054619,-0.380829,1.475658,-1.629329,-1.983520,-0.036629,-0.350426,-0.375118,0.866792,-0.518410,0.210277,0.355260,0.159085,-2.083628,-1.655905,0.883212,0
-1.436982,0.157973,0.082414,1.277712,2.311376,2.454685,-0.001639,1.461525,-1.821126,-0.082102,0.735530,-2.482093,0.082529,0.734955,-0.842455,-0.610481,1
1.478112,0.302718,-0.635082,1.136131,1.183392,0.411916,0.317389,0.360255,0.649902,0.126827,-0.363925,-1.047695,-0.098077,-1.947105,-1.115261,-1.226612,1
0.363293,-0.734305,0.658721,-1.049108,1.351020,0.709600,-1.186782,1.147399,-1.186968,1.965453,-1.285836,-0.131318,-2.034420,0.665262,-0.607477,-0.767036,1
0.879598,-0.321040,0.052390,-1.253347,-1.374859,-0.441875,-0.324765,-0.414158,0.032258,0.997692,0.276480,-0.286968,-2.201407,-0.646636,0.596640,1.196238,0
-0.144164,-0.619876,-0.823391,-1.027935,0.788496,0.191398,-0.967083,0.191235,0.507370,-0.822053,0.056474,0.184839,0.077556,-0.235778,1.081141,0.800552,1
-1.313560,0.203928,0.035448,0.632523,0.468640,0.629858,0.246257,-0.422153,-0.015297,0.317294,-0.770369,0.505580,1.775032,-0.010820,-0.803877,-0.858748,1
-0.860350,-0.593530,0.588406,-0.653382,1.573331,0.639952,-1.006793,0.273529,0.324872,-1.633965,-0.985900,-0.703623,-0.622697,0.100689,0.235016,0.094972,0
-1.556526,-0.676722,1.781201,-0.742777,1.799263,0.229607,-1.148444,0.961856,0.376688,-0.683540,-1.863506,-0.330043,1.053591,-0.455775,-0.286601,0.077530,1
-1.484101,-0.536649,-0.425397,-0.306900,2.124655,-0.702389,-0.979640,-0.988678,0.794624,0.560181,0.866149,-0.289418,0.986600,-1.260992,-0.417729,-0.571413,1
-1.411646,1.185380,-0.990008,2.075128,-1.237184,-0.093934,1.822611,-0.535169,0.146413,0.020880,-3.250380,0.754009,0.523196,-0.794163,-1.186218,-0.702499,0
-1.034952,-0.153703,0.452816,-0.335750,-0.004499,-1.740406,-0.220044,0.792227,0.782146,-2.872499,-0.851067,0.955235,-0.267197,-0.712057,-0.191907,-0.035873,0
0.460576,0.465531,0.563931,2.166583,2.857196,1.157352,0.385655,0.612800,1.755347,1.116713,-0.895227,-0.641858,0.894594,1.385342,0.613233,0.609012,1
1.863324,-0.618751,-0.468451,-1.082867,0.646581,-0.751591,-0.951454,-2.389245,-0.355308,-0.913848,0.078579,-1.224797,0.506252,-0.350181,-1.360729,0.391047,0
0.756637,-0.446886,2.106359,-1.372451,-0.993201,-0.804779,-0.542981,0.290188,1.624019,0.528439,0.474328,-0.444747,0.192552,-0.649824,-0.250530,0.210426,0
-1.059122,-0.348884,0.639389,-1.602360,-2.088476,-0.148365,-0.294236,1.331754,1.110061,-1.349873,0.941122,-0.094057,0.153083,1.291179,-0.288080,0.175597,0
-1.613377,-0.036789,-0.417763,-0.317559,-0.587755,-0.249899,0.005268,0.019150,1.123738,-0.908126,-0.351106,-0.698664,1.152349,-1.335466,-0.172114,-0.184623,0
-1.303601,-0.545651,-0.102821,-0.924726,0.644914,-1.230719,-0.846427,-2.024941,0.003105,1.405104,1.678637,-0.741725,0.578533,-0.584241,-0.139064,0.074523,1
1.189567,-0.599728,1.274172,-0.931186,0.919525,-0.773016,-0.951119,-0.767556,-0.023163,-0.641900,-1.010317,0.807949,-1.624346,-1.796004,-0.661959,-1.437555,1
1.455904,0.347428,1.712394,1.039039,0.702992,-0.829348,0.428967,0.323455,-0.159932,1.405546,-1.698096,-0.380958,0.300509,0.345980,-2.049144,0.182774,1
0.916627,-0.476169,0.045685,-0.273130,1.883187,-0.697784,-0.869037,-0.407296,1.501737,0.671958,-1.317637,-0.067311,0.686663,-0.980217,-0.582038,-2.413989,1
-2.714202,0.227211,0.431757,1.727701,3.052309,1.337365,0.024515,0.863697,-0.388817,-1.123541,-0.482011,-1.231402,-0.632989,-0.421321,2.136351,0.771052,1
-1.756880,0.261541,1.613029,1.080816,1.267844,0.228101,0.249982,-0.928643,0.314647,0.912030,0.320130,-1.323157,0.639171,-0.214730,-0.494611,-0.952041,1
-1.352992,-0.109326,0.278723,-1.735767,-3.705728,-1.269697,0.209118,-0.440721,-0.009869,0.629820,1.541052,1.283025,0.527584,0.892509,0.483814,-0.169057,0
-0.302463,-0.313704,-0.522202,-1.493913,-2.009287,0.135299,-0.251591,0.840348,1.048910,2.611665,-0.493745,0.433704,-0.273928,-0.396290,0.064225,0.061863,0
-0.152980,0.411671,-0.497546,1.130253,0.583387,0.528659,0.532935,-0.596801,0.043448,-0.824514,0.088223,-0.378742,-0.483748,0.126936,-0.677586,0.051866,1
0.643344,0.182158,-1.179021,0.603930,0.514899,1.169994,0.210461,-0.116155,1.328151,1.448187,0.295949,1.062811,1.062781,1.321836,0.843481,-1.119267,1
1.638485,-0.497162,-0.705023,-0.683709,0.980479,0.167974,-0.810007,-1.390285,-0.940834,0.204497,-0.574748,-0.146589,-1.124232,-0.610060,-1.066715,-1.589391,1
-0.244138,-0.138641,-0.067138,-1.215665,-2.261792,-1.993181,0.024474,-0.088394,0.855367,0.216491,-1.160211,1.658823,-1.472671,0.241300,0.167897,0.005326,0
-0.958898,0.317003,0.052224,1.172464,1.196497,-0.747355,0.336587,1.231587,1.623235,-0.656943,-0.080096,0.205547,0.752961,-0.397349,-2.196564,0.106990,1
0.751686,0.121237,-0.440248,0.272642,0.022865,-0.140301,0.171658,0.222751,0.044247,-0.242123,-0.072006,-1.216021,0.727685,1.363367,-0.059165,-0.866220,0
-0.112715,0.235117,-1.842820,0.342300,-0.416785,0.138496,0.378435,-0.228429,-0.285690,0.748894,-0.345751,0.099103,-0.312398,1.406061,0.533069,-0.257819,1
-0.300670,0.915908,-2.474102,1.380408,-1.507455,0.251874,1.462742,1.629419,-0.617097,-0.028916,-1.238709,0.223345,1.774543,0.096903,-0.233169,-0.149127,0
-0.118805,-0.614359,0.900050,-0.856598,1.182626,1.491486,-0.998089,1.522873,1.062596,0.977325,-1.063882,0.009242,-0.748626,0.930618,0.807474,-0.954180,0
0.872594,0.633685,0.377033,0.980905,-0.979021,-0.791429,1.005707,2.054908,1.113934,-1.098419,-0.446083,-0.375536,0.965813,-1.622682,-0.775359,-0.718228,0
0.995461,-0.562792,1.097218,-0.584861,1.577639,-0.434812,-0.963125,-0.257875,-0.156504,-0.256572,1.530995,0.435410,-0.457164,1.405217,-0.362214,0.094744,1
1.699781,0.222944,-0.634744,1.076718,1.465116,-0.528759,0.175132,0.294700,-0.738173,-0.238698,0.941286,-1.416597,-0.950905,-0.459777,0.069041,-0.250910,1
2.146899,-0.567287,1.260739,-0.714036,1.282294,0.022382,-0.940407,-0.540185,1.281812,-0.551583,-0.866417,0.267984,-1.359157,-0.441442,0.015474,-0.956792,1
0.131071,0.395652,-0.768057,0.310843,-1.357241,0.449415,0.701595,0.694849,1.689990,0.479266,-0.303656,0.144952,-0.993212,-0.706165,-0.663289,1.987432,0
-0.134445,0.037462,-0.600231,-0.769048,-2.103450,0.924658,0.261459,-0.315937,-0.956101,0.818356,-0.148389,1.880293,-1.134938,0.148652,1.508912,-0.270898,0
0.894680,0.383619,0.429822,0.984049,0.372508,-1.429727,0.513519,-0.621561,1.495213,-0.679143,0.724568,-0.163621,0.168985,0.292690,-0.969939,0.224004,0
-0.842434,1.588637,-0.392601,2.469037,-2.429840,-1.192639,2.518864,1.774650,2.925945,-0.342899,-0.621894,0.529255,0.308975,-0.346475,0.026716,1.504999,0
-0.213813,0.313882,1.555216,1.111297,1.061979,-0.981225,0.345394,0.027059,-0.767197,-0.603673,-0.608576,-0.424713,0.825124,-0.645826,-0.105087,-0.828208,1
-0.427901,0.193240,-0.017209,1.162195,1.836150,-0.195184,0.095881,1.449867,0.325213,-0.923453,-0.863188,-0.658505,-0.144474,-1.008027,0.681994,0.891693,1
0.035494,-0.658866,0.755624,-0.998017,1.072009,0.806432,-1.051011,0.420858,0.417921,-0.310376,1.123579,0.933187,-0.336946,0.409428,-0.157130,0.003491,1
0.363028,-0.131060,2.559531,-0.301385,-0.041176,-0.416131,-0.183940,-1.283309,0.772647,-1.712048,-0.466071,-0.861132,0.351372,0.554911,-0.380263,-0.235172,0
0.005700,-0.461151,0.279506,0.023853,2.537035,0.079538,-0.912061,1.381351,0.033497,0.911503,-1.502049,-0.306978,0.453984,0.708732,-0.485910,-0.949305,1
-1.206127,0.819540,-0.541536,1.057648,-1.787915,-0.082707,1.352196,-0.484111,-0.229618,-0.324220,0.966314,1.071511,0.468793,-0.104253,-0.982700,1.367410,0
0.198033,0.267526,-0.942490,1.620410,2.570303,-0.457271,0.129947,-1.228249,0.206957,-1.096420,1.331865,-0.306653,1.069969,0.176819,-0.051612,0.450050,1
-0.810215,-0.530719,-0.660241,-0.490140,1.639568,0.044665,-0.923231,-1.714226,-0.078048,0.854232,0.152098,-0.415166,0.209203,-0.337778,-0.255817,-0.188084,1
1.536097,0.115852,0.103133,0.106352,-0.359495,-0.814627,0.201692,1.267754,-0.684242,0.326062,-1.589511,-0.013350,-0.340783,-1.433281,1.008830,-0.570307,1
1.690901,-0.051447,-0.665743,-1.347419,-3.056214,-0.324647,0.228005,0.909383,-1.745531,0.290880,0.280855,-0.748351,-0.265798,-1.103485,0.271719,0.130249,0
0.967659,0.833394,0.242049,1.347338,-1.145852,-0.468138,1.308666,-1.246024,1.400057,0.693553,0.202585,0.710481,-0.939211,-0.170523,-0.396965,-0.772176,0
-1.446691,-0.395863,0.143511,-1.471108,-1.511395,-0.076543,-0.418615,0.603611,0.071483,-0.629525,-1.141380,-0.323532,-0.870588,-1.547431,0.265091,-0.105859,0
-1.483138,0.195637,0.310320,0.443485,0.045631,0.026973,0.276137,-0.090324,0.475854,-0.252315,0.499617,0.188909,0.766038,0.695919,1.097204,0.714072,0
